stretch.v || Body_movement
sack.n || Containers
spent.a || Used_up
elude.v || Evading
rebuff.v || Respond_to_proposal
break.v || Cause_to_fragment
cube.n || Shapes
tally.v || Adding_up
disorientation.n || Emotion_directed
disclosure.n || Reveal_secret
bisect.v || Separating
scary.a || Stimulus_focus
rouse.v || Cause_to_wake
satins.n || Clothing
hang_((on)).v || Contingency
jailhouse.n || Prison
console.v || Experiencer_obj
clatter.v || Make_noise
flare.v || Light_movement
moist.a || Being_wet
salesman.n || People_by_vocation
blink.v || Body_movement
abet.v || Assistance
thrilling.a || Stimulus_focus
variety.n || Type
ask.v || Request
fortify.v || Cause_change_of_strength
trail.n || Roadways
terror-stricken.a || Emotion_directed
resume.v || Activity_resume
work.n || Locale_by_use
squelch.v || Motion_noise
tricky.a || Difficulty
intermix.v || Amalgamation
suspicious.a || Mental_stimulus_exp_focus
curdle.v || Change_of_consistency
aim.v || Aiming
target.n || Purpose
trounce.v || Beat_opponent
horror.n || Emotion_directed
experience.v || Feeling
plentiful.a || Scarcity
headland.n || Natural_features
scrunch.v || Make_noise
moniker.n || Being_named
succeed.v || Success_or_failure
parsimony.n || Frugality
professor.n || People_by_vocation
chamber.n || Building_subparts
slip.n || Clothing
bay.n || Natural_features
thicket.n || Biological_area
crop.n || Aggregate
perch.v || Placing
expansion.n || Cause_expansion
append.v || Attaching
climb.v || Change_position_on_a_scale
torture.v || Cause_harm
scar.n || Body_mark
have on.v || Wearing
greaves.n || Accoutrements
hound.v || Cotheme
shy.a || Sociability
refectory.n || Building_subparts
smother.v || Killing
hiss.v || Fluidic_motion
oath.n || Commitment
explosion.n || Change_position_on_a_scale
extended.a || Duration_attribute
mascara.n || Body_decoration
doze.v || Sleep
scrape.n || Predicament
neckwear.n || Clothing
apparatus.n || Gizmo
LSD.n || Intoxicants
promise.n || Commitment
survey.v || Scrutiny
denigration.n || Judgment_communication
deactivate.v || Change_operational_state
beep.n || Sounds
heap.n || Quantity
cool.a || Experiencer_focus
whimper.v || Communication_noise
reverence.n || Judgment
acknowledge.v || Statement
flotilla.n || Aggregate
rouge.n || Body_decoration
moral.a || Morality_evaluation
trademark.a || Distinctiveness
surfaced.a || Abounding_with
claim.n || Claim_ownership
morsel.n || Part_piece
tie.v || Closure
paint.v || Create_physical_artwork
sweet.a || Chemical-sense_description
squat down.v || Change_posture
wrap.n || Clothing
adhere.v || Compliance
dip.v || Dunking
dry_out.v || Cause_to_be_dry
sweet.a || Social_interaction_evaluation
okay.a || Desirability
blow_it.v || Bungling
maharaja.n || Leadership
motor.v || Operate_vehicle
use.v || Using
tedious.a || Stimulus_focus
shelf.n || Natural_features
increase.v || Cause_change_of_position_on_a_scale
depleted.a || Used_up
suicide.n || Killing
clump.n || Aggregate
grouse.v || Complaining
yard.n || Measure_linear_extent
pout.v || Body_movement
truck.v || Bringing
gild.v || Filling
likely.a || Likelihood
waterlogged.a || Being_wet
hasten.v || Self_motion
talk.n || Discussion
phoney.n || Artificiality
good.a || Usefulness
festschrift.n || Text
revenge.n || Revenge
pipette.n || Containers
roll.v || Body_movement
dictator.n || Leadership
brand.v || Labeling
expanse.n || Shapes
read out.v || Reading_aloud
stink.n || Chemical-sense_description
pelt.n || Observable_body_parts
piquant.a || Chemical-sense_description
multiply.v || Proliferating_in_number
extravagant.a || Frugality
current.n || Electricity
frock.n || Clothing
hit.v || Experience_bodily_harm
impostor.n || Posing_as
name.v || Appointing
seep.v || Fluidic_motion
terrorize.v || Cause_to_experience
exude.v || Emanating
withdrawal.n || Withdraw_from_participation
claw.v || Cause_harm
powdered.a || Ground_up
strike.v || Cause_impact
broke.a || Wealthiness
tactful.a || Social_interaction_evaluation
tweak.v || Manipulation
squeal.v || Make_noise
sober.a || Intoxication
during.prep || Temporal_collocation
enlightened.a || Mental_property
hope.n || Desiring
disheartened.a || Emotion_directed
butter.n || Food
detach.v || Becoming_detached
regurgitate.v || Excreting
repair.v || Self_motion
monogram.n || Clothing_parts
helm.n || Accoutrements
autobiography.n || Text
ton.n || Measure_mass
suffocation.n || Death
dry_up.v || Cause_to_be_dry
chance.n || Coincidence
low.n || Extreme_value
hem.n || Clothing_parts
splendid.a || Desirability
revengeful.a || Revenge
hand_out.v || Giving
flog.v || Cause_harm
blast.v || Cause_to_make_noise
crowd.v || Mass_motion
drain.v || Emptying
segment.v || Separating
cutpurse.n || Theft
speak.v || Statement
recurring.a || Frequency
wanted.a || Want_suspect
pave.v || Filling
drape.v || Placing
diminish.v || Change_position_on_a_scale
hike.v || Self_motion
imam.n || Leadership
satrap.n || Leadership
free.a || Expensiveness
cool.a || Stimulus_focus
modern.a || Stage_of_progress
write in.v || Text_creation
alcohol.n || Intoxicants
give the slip.v || Evading
loose.a || Being_detached
prance.v || Self_motion
condition.n || State_of_entity
deal.v || Resolve_problem
deck.v || Adorning
milligram.n || Measure_mass
buff.n || Expertise
get-up.n || Clothing
oldish.a || Age
costume.n || Clothing
concealed.a || Secrecy_status
take.v || Taking_time
stocky.a || Body_description_holistic
overcoat.n || Clothing
summarize.v || Summarizing
tun.n || Containers
exhalation.n || Breathing
indignant.a || Emotion_directed
lose.v || Losing_track_of_theme
square.v || Compatibility
thronged.a || Abounding_with
cross-examination.n || Court_examination
critic.n || Judgment_communication
eviscerate.v || Emptying
creak.v || Motion_noise
envelop.v || Adorning
back_of_beyond.n || Isolated_places
reek.v || Chemical-sense_description
covey.n || Aggregate
rags.n || Clothing
sweatpants.n || Clothing
better.v || Surpassing
hamper.v || Hindering
execration.n || Judgment_communication
clink.n || Sounds
thick.a || Dimension
create.v || Creating
demonstrate.v || Evidence
sleeve.n || Clothing_parts
discharge.v || Emitting
splattered.a || Abounding_with
crack.a || Expertise
tureen.n || Containers
disgruntled.a || Emotion_directed
accompany.v || Cotheme
chocolate.n || Food
chap.n || People
shock.v || Experiencer_obj
sugar.n || Food
shrug.v || Body_movement
boil.v || Absorb_heat
underclothing.n || Clothing
health.n || Medical_conditions
lecturer.n || Education_teaching
customary.a || Custom
come together.v || Come_together
last.v || Duration_relation
tremendous.a || Desirability
guilty.a || Guilt_or_innocence
vacate.v || Quitting_a_place
guilty.a || Contrition
discover.v || Achieving_first
fathom.v || Grasp
grated.a || Ground_up
order.v || Request
stepdaughter.n || Kinship
hillock.n || Natural_features
expire.v || Death
bode.v || Omen
become.v || Becoming
ail.v || Perception_body
evildoer.n || People_by_morality
scare.v || Experiencer_obj
attentive.a || Attention
metal.n || Substance
rucksack.n || Containers
filch.v || Theft
bark.v || Make_noise
depart.v || Departing
laud.v || Judgment_communication
array.n || Diversity
roar.n || Sounds
core.v || Emptying
knock-kneed.a || Body_description_part
along with.prep || Accompaniment
placement.n || Placing
dynamite.n || Weapon
garb.n || Clothing
attend.v || Attention
hairdo.n || Hair_configuration
warm.a || Ambient_temperature
moo.v || Make_noise
descent.n || Path_shape
rout.v || Beat_opponent
miscreant.n || People_by_morality
road.n || Roadways
righteous.a || Morality_evaluation
instruct.v || Education_teaching
foist.v || Giving
mortified.a || Emotion_directed
tear.v || Removing
veiled.a || Eclipse
route.v || Sending
effect.n || Objective_influence
ingenious.a || Mental_property
predict.v || Predicting
loath.a || Willingness
taiga.n || Biological_area
imperil.v || Endangering
bar.n || Buildings
tie.v || Rope_manipulation
ascent.n || Path_shape
accord.v || Compatibility
charm.v || Experiencer_obj
skirt.v || Path_shape
yank.v || Manipulation
bleat.v || Make_noise
screech.v || Friction
apprehend.v || Arrest
picture.n || Physical_artworks
stinging.a || Stimulus_focus
feel_like.v || Desiring
install.v || Installing
restructure.v || Reforming_a_system
wife.n || Personal_relationship
silence.v || Silencing
stoop.v || Change_posture
archipelago.n || Natural_features
butt.v || Cause_harm
divest.v || Emptying
marry_(into).v || Forming_relationships
familiar.a || Expertise
originate.v || Origin
stand.v || Posture
seldom.adv || Frequency
puff.v || Ingest_substance
repel.v || Repel
off.prep || Locative_relation
officer.n || Appellations
pulp.v || Reshaping
abduct.v || Kidnapping
meditate.v || Cogitation
southern.a || Part_orientational
bring.v || Bringing
squabble.v || Quarreling
excommunicate.v || Exclude_member
incredible.a || Expertise
contemplation.n || Cogitation
botch.v || Bungling
know.v || Certainty
toll.v || Make_noise
shredded.a || Ground_up
way.n || Means
slough.n || Natural_features
irate.a || Emotion_directed
sheathe.v || Placing
soften.v || Cause_change_of_consistency
child abuse.n || Offenses
frown.n || Facial_expression
courteous.a || Social_interaction_evaluation
rap.n || Sounds
chatty.a || Volubility
cessation.n || Process_stop
sanction.v || Grant_permission
assessment.n || Examination
debate.v || Discussion
mantle.n || Accoutrements
suitor.n || Personal_relationship
desiccate.v || Cause_to_be_dry
deadly.a || Killing
lay.n || Text
terse.a || Volubility
vex.v || Experiencer_obj
tumble.v || Change_position_on_a_scale
window.n || Connecting_architecture
replacement.n || Take_place_of
injure.v || Experience_bodily_harm
riposte.n || Communication_response
dot.v || Adorning
pseudonym.n || Being_named
taxi.v || Ride_vehicle
reprobate.n || People_by_morality
affix.v || Attaching
limb.n || Observable_body_parts
duplication.n || Duplication
pouch.n || Containers
harem.n || Aggregate
mourn.v || Experiencer_focus
degenerate.n || People_by_morality
heap.v || Filling
boyfriend.n || Personal_relationship
adequacy.n || Sufficiency
malefactor.n || People_by_morality
caw.v || Make_noise
expurgate.v || Removing
tiff.n || Hostile_encounter
vault.v || Self_motion
superb.a || Usefulness
firearm.n || Weapon
leave.v || Departing
clomp.v || Self_motion
left.n || Part_orientational
solidify.v || Change_of_phase
forgetful.a || Mental_property
engrossing.a || Stimulus_focus
mystification.n || Emotion_directed
separate.v || Separating
bog.n || Biological_area
drop.v || Path_shape
jeroboam.n || Containers
run-through.n || Practice
censure.v || Judgment_communication
astonishing.a || Desirability
aroma.n || Sensation
rot.v || Cause_to_rot
studded.a || Abounding_with
leg.n || Shaped_part
ravenous.a || Biological_urge
garret.n || Building_subparts
pocket.n || Clothing_parts
bullshit.v || Prevarication
tarnish.v || Corroding_caused
proposition.n || Statement
quiver.v || Moving_in_place
marry.v || Forming_relationships
tug.v || Manipulation
shatter.v || Cause_to_fragment
draft.v || Text_creation
unsympathetic.a || Emotion_directed
weariness.n || Biological_urge
groin.n || Observable_body_parts
flyover.n || Roadways
pocket.v || Placing
shred.v || Grinding
use.v || Ingest_substance
exchange.v || Exchange_currency
top-notch.a || Desirability
clatter.v || Motion_noise
criticism.n || Judgment_communication
treatise.n || Text
do_something_(with_to).v || Intentionally_affect
delay.v || Change_event_time
shower.v || Placing
adjoin.v || Locative_relation
reserved.a || Volubility
lift.v || Body_movement
ruffled.a || Emotion_directed
whiz.n || Expertise
buckle.n || Clothing_parts
cheesecake.n || Food
yowl.v || Make_noise
cowl.n || Clothing_parts
grimace.n || Facial_expression
quintet.n || Aggregate
nap.n || Sleep
cook_up.v || Coming_up_with
heartening.a || Stimulus_focus
high.a || Intoxication
keen.v || Make_noise
smirk.v || Making_faces
insurrection.n || Change_of_leadership
turkey.n || Food
characterize.v || Communicate_categorization
total.a || Completeness
internment.n || Detaining
low.a || Position_on_a_scale
thirsty.a || Biological_urge
wink.v || Body_movement
anklet.n || Accoutrements
snuff.n || Intoxicants
class.n || Aggregate
living.n || Dead_or_alive
milled.a || Ground_up
cauldron.n || Containers
undermine.v || Subversion
characterization.n || Communicate_categorization
contact.v || Contacting
bend.v || Path_shape
jam.v || Placing
paramour.n || Personal_relationship
up to.prep || Being_up_to_it
case.n || Reasoning
piece.n || Part_piece
chance.n || Daring
development.n || Cause_to_make_progress
write.v || Text_creation
crucial.a || Importance
related.a || Cognitive_connection
sextet.n || Aggregate
deceive.v || Manipulate_into_doing
explode.v || Change_position_on_a_scale
peckish.a || Biological_urge
side.v || Taking_sides
killer.n || Killing
vaporize.v || Change_of_phase
enraged.a || Emotion_directed
alias.n || Being_named
discern.v || Becoming_aware
fat.a || Body_description_holistic
inquiry.n || Questioning
ermines.n || Clothing
rotunda.n || Buildings
motorway.n || Roadways
pleasant.a || Stimulus_focus
battery.n || Offenses
wow.v || Experiencer_obj
essential.a || Being_necessary
unshod.a || Wearing
peeved.a || Emotion_directed
bone-weary.a || Biological_urge
mutiny.v || Change_of_leadership
bare.v || Wearing
superb.a || Desirability
stay.v || Residence
fool.v || Prevarication
bound.a || Being_attached
web.n || Network
feed.v || Ingestion
kidnapper.n || Kidnapping
whimper.v || Make_noise
transpire.v || Event
meritorious.a || Praiseworthiness
tie.n || Clothing
whip_up.v || Cooking_creation
spoon.n || Containers
freeway.n || Roadways
remark.v || Statement
inside.prep || Locative_relation
galore.a || Abundance
weekend.n || Calendric_unit
disrespect.n || Judgment
loudmouth.n || Volubility
splatter.v || Filling
broil.v || Apply_heat
soggy.a || Being_wet
wrangling.n || Hostile_encounter
legion.n || Aggregate
invention_process.n || Coming_up_with
apply.v || Using
gall.v || Experiencer_obj
tie.n || Social_connection
motley.n || Clothing
dent.v || Reshaping
epic.n || Text
beach.n || Natural_features
avert.v || Preventing
recall.v || Evoking
freckle.n || Body_mark
herald.v || Omen
angle.v || Path_shape
scoopful.n || Measure_volume
torrential.a || Precipitation
suitable.a || Suitability
trumpet.v || Communication_noise
sprint.n || Self_motion
alive.a || Dead_or_alive
accusation.n || Judgment_communication
fancy.v || Desiring
berg.n || Natural_features
valise.n || Containers
thud.v || Motion_noise
light.v || Setting_fire
wed.v || Forming_relationships
cookie.n || Food
engender.v || Cause_to_start
number.n || Quantity
warm.v || Cause_temperature_change
official.n || Leadership
click.v || Motion_noise
scuttle.v || Self_motion
amateur.a || Expertise
glee.n || Emotion_directed
pull.v || Manipulation
tart.a || Chemical-sense_description
pelt.v || Mass_motion
gain.v || Getting
edge.v || Path_shape
slap.n || Sounds
forestall.v || Thwarting
ago.prep || Time_vector
hunch.v || Posture
tack.n || Connectors
cleave.v || Cause_to_fragment
biography.n || Text
wrap.v || Placing
hacienda.n || Buildings
dwindle.v || Change_position_on_a_scale
confident.a || Certainty
activity.n || Intentionally_act
attempt.n || Attempt
bone.v || Emptying
strain.v || Experience_bodily_harm
affect.v || Feigning
request.n || Request
contain.v || Inclusion
bind.n || Predicament
workshop.n || Building_subparts
agglutinate.v || Inchoative_attaching
creak.n || Sounds
sleepy.a || Biological_urge
scrape.v || Make_noise
affray.n || Fighting_activity
dilate.v || Cause_expansion
announcement.n || Statement
bewilder.v || Experiencer_obj
caw.n || Sounds
violation.n || Compliance
culottes.n || Clothing
band.n || Aggregate
chop.v || Cutting
undead.n || Dead_or_alive
on fire.a || Setting_fire
raring.a || Desiring
cock.v || Body_movement
regard.n || Regard
prediction.n || Expectation
stick-up.n || Robbery
lettuce.n || Food
monastery.n || Buildings
sip.n || Ingestion
reassure.v || Reassuring
screech.v || Communication_noise
critical.a || Importance
excellent.a || Expertise
lining.n || Part_inner_outer
hand_over.v || Giving
remorse.n || Contrition
depiction.n || Communicate_categorization
bond.v || Attaching
spout.v || Fluidic_motion
exhort.v || Attempt_suasion
excuse.v || Forgiveness
aunt.n || Kinship
unusual.a || Typicality
saga.n || Text
deprecate.v || Judgment_communication
veer.v || Change_direction
unpalatable.a || Chemical-sense_description
rate.v || Assessing
shine.n || Location_of_light
come to.v || Waking_up
bewildered.a || Emotion_directed
aware.a || Awareness
do.v || Ingest_substance
assemble.v || Gathering_up
make.n || Type
assets.n || Possession
allege.v || Statement
liquefied.a || Altered_phase
given name.n || Being_named
sum up.v || Summarizing
piss.v || Excreting
proper.a || Proper_reference
condemn.v || Judgment_communication
activate.v || Change_operational_state
understand.v || Awareness
swarming.a || Abounding_with
act.v || Conduct
disclose.v || Reveal_secret
vary.v || Cause_change
veranda.n || Building_subparts
exhaust.v || Exhaust_resource
clatter.n || Sounds
canister.n || Containers
heart-rending.a || Stimulus_focus
salt.v || Preserving
harvest.v || Food_gathering
claim.v || Claim_ownership
starve.v || Death
flow.v || Fluidic_motion
irk.v || Experiencer_obj
create.v || Cause_to_start
speed.n || Intoxicants
rise.n || Change_position_on_a_scale
aroused.a || Biological_urge
pricey.a || Expensiveness
assess.v || Assessing
admission.n || Statement
nudge.v || Manipulation
safe.n || Containers
happen.v || Event
competitor.n || Competition
mature.v || Aging
camped.a || Residence
skedaddle.v || Quitting_a_place
rite.n || Rite
warrant.v || Deserving
drowsiness.n || Biological_urge
package.n || Aggregate
disaster.n || Catastrophe
communicate.v || Communication
despair.n || Emotion_directed
pedal.v || Operate_vehicle
full.a || Fullness
fish.n || Food
ashamed.a || Emotion_directed
disorder.n || Medical_conditions
change.v || Exchange_currency
shackled.a || Being_attached
excited.a || Emotion_directed
drown.v || Killing
widowed.a || Personal_relationship
upsetting.a || Stimulus_focus
fascinate.v || Experiencer_obj
alert.a || Attention
revive.v || Waking_up
barefooted.a || Wearing
abandon.v || Abandonment
house.v || Containing
adjust.v || Adjusting
rapid.a || Speed
raw.a || Degree_of_processing
fume.v || Emotion_heat
blackhead.n || Body_mark
emotionally.adv || Domain
conspire.v || Collaboration
lunge.v || Self_motion
throw up.v || Excreting
candour.n || Candidness
fringe.n || Clothing_parts
regard.v || Categorization
fumble.v || Bungling
vexed.a || Emotion_directed
admit.v || Reveal_secret
stepbrother.n || Kinship
savoury.a || Chemical-sense_description
fashion.v || Building
pail.n || Containers
duplicate.v || Duplication
retailer.n || Commerce_scenario
disparagement.n || Judgment_communication
belt.n || Accoutrements
calming.a || Stimulus_focus
good.a || Desirability
snap.n || Clothing_parts
fishnet.n || Clothing
hour.n || Calendric_unit
tuckered.a || Biological_urge
whiff.n || Sensation
grey-haired.a || Body_description_part
slouch.v || Posture
vexatious.a || Stimulus_focus
wealthy.a || Wealthiness
tally.n || Amounting_to
tinkle.v || Cause_to_make_noise
flare.v || Location_of_light
unfasten.v || Closure
swim.n || Self_motion
bark.n || Sounds
type.n || Type
vacillate.v || Waver_between_options
chuckle.n || Sounds
ocean.n || Natural_features
acquiesce.v || Giving_in
slim.a || Body_description_holistic
seat.v || Capacity
cleanse.v || Grooming
ambition.n || Desiring
commend.v || Judgment_communication
raze.v || Destroying
object.n || Purpose
certify.v || Verification
joyful.a || Emotions_by_stimulus
cage.v || Placing
foot.n || Part_orientational
baffling.a || Stimulus_focus
exterminate.v || Killing
reproach.v || Judgment_direct_address
obliterate.v || Destroying
sensation.n || Sensation
rant.v || Communication_manner
ashtray.n || Containers
noodle.n || Food
tankful.n || Measure_volume
forgery_((entity)).n || Forging
beck.n || Natural_features
confusing.a || Stimulus_focus
launch.v || Shoot_projectiles
scrunch.v || Friction
thirst.n || Desiring
zigzag.v || Path_shape
like.prep || Similarity
smuggler.n || Smuggling
smash.v || Cause_harm
widow.v || Personal_relationship
dance.v || Self_motion
add.v || Statement
disrespectful.a || Social_interaction_evaluation
rapist.n || Rape
spattered.a || Abounding_with
examine.v || Inspecting
festival.n || Social_event
loquacious.a || Volubility
abashed.a || Emotion_directed
incarcerate.v || Imprisonment
winter.n || Calendric_unit
interest.n || Emotion_directed
tangle.v || Rope_manipulation
outstanding.a || Usefulness
lace.n || Clothing_parts
stash.v || Placing
deforest.v || Emptying
judge.v || Assessing
touching.a || Stimulus_focus
stuff.v || Placing
atop.prep || Locative_relation
mosey.v || Self_motion
pinned.a || Being_attached
simulate.v || Feigning
diversity.n || Diversity
mean.a || Social_interaction_evaluation
smack.v || Impact
daft.a || Mental_property
stick.n || Shapes
crushed.a || Emotion_directed
respond.v || Communication_response
preclude.v || Thwarting
burn.n || Natural_features
medal.n || Accoutrements
codename.n || Being_named
smell.n || Sensation
kinsfolk.n || Kinship
admiration.n || Judgment
defrost.v || Emptying
know.v || Awareness
topknot.n || Hair_configuration
partition.v || Separating
teaspoon.n || Containers
crease.v || Body_movement
jaw.n || Observable_body_parts
decline.v || Change_position_on_a_scale
obtain.v || Getting
anoint.v || Rite
prolong.v || Change_event_duration
cross-examine.v || Court_examination
living room.n || Building_subparts
upper.n || Intoxicants
overwrought.a || Emotion_directed
quiz.v || Questioning
entertaining.a || Stimulus_focus
millimeter.n || Measure_linear_extent
assert.v || Statement
team.n || Aggregate
list.n || Text
compassionate.a || Social_interaction_evaluation
recuperate.v || Recovery
term.n || Simple_name
write down.v || Text_creation
alarmed.a || Emotion_directed
claw.v || Manipulation
simmer.v || Absorb_heat
marvellous.a || Usefulness
pursue.v || Cotheme
crawl.n || Self_motion
seven.num || Cardinal_numbers
treat.v || Cure
stressed.a || Emotion_directed
look.v || Appearance
waffle.v || Waver_between_options
stimulating.a || Stimulus_focus
plea.n || Request
desertion.n || Quitting_a_place
panties.n || Clothing
beguiling.a || Stimulus_focus
smile.v || Making_faces
belittling.n || Judgment_communication
outdo.v || Surpassing
semaphore.v || Communication_means
materialize.v || Coming_to_be
twinkle.n || Location_of_light
rat.v || Reporting
canyon.n || Natural_features
flex.v || Body_movement
hearten.v || Experiencer_obj
flicker.n || Light_movement
risk.n || Being_at_risk
rotten.a || Desirability
pile.v || Filling
tormented.a || Emotion_directed
evacuate.v || Escaping
roam.v || Self_motion
meet.v || Come_together
corrode.v || Corroding
sporran.n || Accoutrements
repertory.n || Aggregate
homophonous.a || Word_relations
stoned.a || Intoxication
prejudge.v || Partiality
crevasse.n || Natural_features
excise.v || Removing
tomorrow.n || Calendric_unit
juice.n || Food
thought.n || Awareness
hippodrome.n || Buildings
twisting.a || Path_shape
plutonium.n || Substance
bow-legged.a || Body_description_part
lacquered.a || Abounding_with
outcrop.n || Natural_features
misrepresent.v || Prevarication
reward.v || Rewards_and_punishments
malediction.n || Judgment_communication
tragedy.n || Catastrophe
expedition.n || Travel
snarl.n || Sounds
can.n || Measure_volume
bafflement.n || Emotion_directed
reprimand.n || Judgment_direct_address
sit.v || Placing
lisp.v || Communication_manner
urinate.v || Excreting
mill.n || Businesses
chatter.v || Make_noise
mane.n || Observable_body_parts
gloved.a || Wearing
gabble.v || Communication_manner
neonate.n || People_by_age
hang.v || Execution
dribble.v || Fluidic_motion
ostensibly.adv || Unattributed_information
supportive.a || Taking_sides
crushed.a || Ground_up
larceny.n || Offenses
uncommunicative.a || Volubility
syringe.n || Medical_instruments
inhabit.v || Residence
beneath.prep || Locative_relation
control.v || Control
spine-chilling.a || Stimulus_focus
postpone.v || Change_event_time
country.n || Political_locales
yearning.n || Desiring
sit.v || Being_located
coach.v || Education_teaching
solder.v || Attaching
sandal.n || Clothing
play.v || Performers_and_roles
slurp.v || Ingestion
effusive.a || Volubility
organization.n || Organization
settle.v || Colonization
curl.v || Go_into_shape
enough.adv || Sufficiency
quiet.v || Become_silent
truss.v || Attaching
strict.a || Strictness
incompetence.n || Expertise
hangman.n || Execution
thousands.n || Quantity
fingernail.n || Observable_body_parts
alight.v || Disembarking
betoken.v || Omen
render.v || Causation
follow.v || Cotheme
there be.v || Existence
beseech.v || Request
exaltation.n || Judgment
mountain.n || Natural_features
call.n || Contacting
grab.v || Manipulation
rise.v || Motion_directional
purse.v || Body_movement
pull_leg.v || Prevarication
underside.n || Part_orientational
interesting.a || Mental_stimulus_stimulus_focus
squatter.n || Residence
escape.v || Avoiding
appear.v || Coming_to_be
chat.n || Chatting
brainless.a || Mental_property
slam.v || Impact
increase.v || Change_position_on_a_scale
pal.n || Personal_relationship
fortnightly.a || Frequency
banquet.n || Social_event
repository.n || Building_subparts
response.n || Communication_response
pants.n || Clothing
chirp.n || Sounds
note.v || Becoming_aware
peerless.a || Beyond_compare
comprehend.v || Awareness
pilgrimage.n || Travel
wicked.a || Morality_evaluation
rumble.v || Communication_noise
purge.n || Removing
moulder.v || Rotting
discomfited.a || Emotion_directed
deliver.v || Delivery
poncho.n || Clothing
sackful.n || Measure_volume
chairman.n || Leadership
attend.v || Attending
scent.n || Sensation
two-piece.n || Clothing
growl.v || Communication_noise
finish.v || Activity_finish
strip.v || Removing
trust.v || Trust
brood.v || Cogitation
wreak.v || Causation
magazine.n || Text
contention.n || Statement
slouch.v || Change_posture
sympathy.n || Emotion_directed
foolish.a || Mental_property
polite.a || Social_interaction_evaluation
besiege.v || Besieging
ungracious.a || Social_interaction_evaluation
succeed.v || Successful_action
track.n || Roadways
wind.v || Path_shape
stolen.a || Theft
coast.v || Ride_vehicle
lively.a || Lively_place
brawny.a || Body_description_holistic
home.n || Foreign_or_domestic_country
reprocessing.n || Processing_materials
butte.n || Natural_features
clandestine.a || Secrecy_status
massacre.n || Killing
braid.n || Hair_configuration
treat.v || Topic
overfilled.a || Abounding_with
visit.v || Visiting
gushing.a || Volubility
legendary.a || Fame
further.a || Increment
preparatory.a || Preliminaries
toupee.n || Accoutrements
fratricide.n || Killing
rape.v || Rape
big.a || Size
excellent.a || Usefulness
screenplay.n || Text
pontificate.v || Speak_on_topic
steal.v || Self_motion
thump.v || Cause_impact
shave.v || Grooming
decompose.v || Rotting
implore.v || Request
stroke.v || Manipulation
fuse.v || Attaching
bend.v || Change_posture
nose.n || Observable_body_parts
New Yorker.n || People_by_origin
donation.n || Giving
mailer.n || Containers
try.v || Trying_out
hostel.n || Buildings
dull.a || Sharpness
surreptitious.a || Secrecy_status
hitchhike.v || Ride_vehicle
initiate.v || Activity_start
accuse.v || Notification_of_charges
stew.n || Food
dining room.n || Building_subparts
ballad.n || Text
splutter.v || Communication_noise
the sack.n || Firing
peanut.n || Food
sparkle.v || Light_movement
crack.v || Cause_harm
blonde.a || Hair_configuration
scrutinize.v || Scrutiny
cap.v || Closure
without compare.prep || Beyond_compare
railway.n || Roadways
second-rate.a || Desirability
response.n || Response
squander.v || Frugality
inspector.n || Scrutiny
inebriated.a || Intoxication
moustached.a || Body_description_part
impolite.a || Social_interaction_evaluation
row.v || Operate_vehicle
send.v || Sending
pursuer.n || Cotheme
lobster.n || Food
electrocution.n || Cause_harm
fray.n || Fighting_activity
vial.n || Containers
hovel.n || Buildings
hunt.v || Seeking
homophone.n || Word_relations
appalling.a || Stimulus_focus
glitter.n || Location_of_light
confirm.v || Statement
burble.n || Sounds
jewellery.n || Accoutrements
hate.v || Experiencer_focus
exasperated.a || Emotion_directed
callus.n || Body_mark
inequitable.a || Fairness_evaluation
flipper.n || Observable_body_parts
loner.n || Sociability
exhale.v || Breathing
hotel.n || Buildings
fastened.a || Being_attached
colonize.v || Colonization
vengeance.n || Revenge
slipper.n || Clothing
natter.v || Communication_manner
fix.n || Predicament
function.n || Contingency
young.a || Age
folder.n || Containers
gibber.v || Communication_manner
shadow.v || Cotheme
pickpocket.n || Theft
pluck.v || Grooming
investigate.v || Research
live.v || Residence
paddle.v || Bringing
tormenting.a || Stimulus_focus
lose.v || Losing
hall.n || Buildings
downer.n || Intoxicants
enormous.a || Size
heathland.n || Biological_area
drunk.a || Intoxication
mass.n || Rite
dissimilar.a || Similarity
daub.v || Filling
marijuana.n || Intoxicants
strap.v || Attaching
characteristic.a || Distinctiveness
thrill.v || Experiencer_obj
esteem.v || Judgment
embellish.v || Filling
federal.a || Political_locales
well-versed.a || Expertise
pressure.n || Attempt_suasion
piano.n || Noise_makers
present.a || Presence
yen.n || Desiring
nude.a || Wearing
casket.n || Containers
exit.v || Path_shape
write out.v || Text_creation
ancestral.a || Kinship
reiterate.v || Statement
rank.v || Occupy_rank
try_out.v || Trying_out
dale.n || Natural_features
sidestep.v || Avoiding
trivial.a || Difficulty
eclipse.v || Surpassing
hatred.n || Experiencer_focus
howl.v || Communication_noise
string.n || Connectors
stepfather.n || Kinship
chill.v || Cause_temperature_change
throw on.v || Dressing
guffaw.v || Make_noise
Kraut.n || People_by_origin
strike.v || Impact
rap.v || Impact
gasp.v || Communication_noise
caravanserai.n || Buildings
cask.n || Containers
attest.v || Evidence
taxi.v || Operate_vehicle
wiry.a || Body_description_holistic
excitement.n || Emotion_directed
dethrone.v || Change_of_leadership
moor.n || Biological_area
caper.v || Self_motion
scourge.v || Corporal_punishment
try.n || Attempt
defect.v || Quitting_a_place
entry.n || Arriving
